panel_id,batch,clip,scene_id,selected_constraint_camera,mother_style_reference,constraint_whitebox_path,pure_prompt,negative_prompt,status
MSB040,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB040 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: 彬子侧脸被 CRT 光照亮，嘴角歪，眼睛从下往上瞪. Blocking or motion: 下巴前顶. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB041,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB041 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: 小川不看屏幕，先看阿磊脸色，试图判断能不能高兴. Blocking or motion: 攥书包带更紧. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB042,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB042 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: 街霸屏幕出现强烈攻击闪光，不需要真实游戏版权细节. Blocking or motion: CRT 闪烁. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB043,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB043 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: 阿磊嘴角轻微上扬但不敢太明显，肩膀一抖. Blocking or motion: 手继续操作. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB044,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB044 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: 彬子笑意消失，眨眼变少，鼻翼绷紧. Blocking or motion: 身体僵住. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB045,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB045 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: CRT 胜利画面红光爆亮，屏幕边缘反射在机身上. Blocking or motion: 画面闪红. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB046,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB046 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: 胜利红光照到彬子脸，黄发梢和嘴角小痣清楚. Blocking or motion: 完全停住一拍. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB047,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB047 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: 阿磊想笑又忍住，手从按钮上离开，下巴更高. Blocking or motion: 肩膀轻抖. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB048,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB048 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: 小川看到哥哥赢，嘴角刚要笑，眼睛还看彬子反应. Blocking or motion: 身体没有靠前. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB049,B02,05,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB049 / clip 05. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Layout/action focus: 彬子越过街机盯住阿磊，背景三同伙模糊出现. Blocking or motion: 彬子不动，只看. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
MSB050,B02,06,SCN_ARCADE,CAM_ARCADE_04_BOSS_LOSES_REACTION,environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_04_BOSS_LOSES_REACTION_constraint_whitebox_v001.png,"Pure cinematic storyboard frame for AIGC video generation, 16:9 landscape, high-resolution film still quality, no annotations, no captions, no visible readable text. 1990s small-town China hidden arcade room, Chinese dreamcore realism, humid yellowed childhood memory, dim gray-yellow light, CRT blue-green-red screen glow, subtle VHS grain, lived-in dirty surfaces. Panel MSB050 / clip 06. Use mother style reference path: environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png. Use spatial constraint whitebox path: environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_04_BOSS_LOSES_REACTION_constraint_whitebox_v001.png. Camera constraint: CAM_ARCADE_04_BOSS_LOSES_REACTION. Layout/action focus: 彬子脸在红光里僵住，嘴角歪笑消失，下颌咬紧. Blocking or motion: 只允许眼神变化. Keep SCN_ARCADE design DNA consistent: dirty plastic entrance strips, low stained ceiling, narrow wet aisle, left and right rows of bulky black CRT arcade cabinets, rear two-player fictional fighting cabinet, old wooden stools, single warm dirty bulb, ceiling fan, sagging wires, peeling gray walls, unreadable poster scraps. Arcade screen content must be fictional and non-infringing: genre-level 1990s fighting-game, beat-em-up, side-scrolling action, and vertical shooter energy only; no real game title, no logo, no copyrighted UI, no recognizable character from existing games. Preserve the same room proportions and cabinet positions from the whitebox; only add final cinematic texture, light, haze, characters, and period detail. Crowd-density lock: the hidden arcade must feel very crowded and smoky, with shoulder-to-shoulder local kids, teenagers, and older bystanders packed around machines, silhouettes overlapping the aisle, cigarette-smoke haze, humid fog, and layered background faces; never make the arcade feel empty or spacious.","Do not show modern arcade cabinets, LCD screens, smartphones, LED esports room, cyberpunk neon club, clean mall game center, readable game names, real Street Fighter, real Mortal Kombat, real Cadillacs and Dinosaurs, real Dynasty Wars, real Captain Commando, real Psikyo logos, copyrighted characters, gore, adult gangsters, anime style, toy-like 3D, poster text, watermark, subtitle, annotation., empty arcade, sparse people, clean open aisle, showroom-like room, only three people in the whole arcade, clear fresh air, smoke-free room",ready_for_formal_generation_with_mother_style_and_whitebox_space
